timestamp,;location_id;traffic_volume;avg_vehicle_speed;vehicle_count_cars;vehicle_count_trucks;vehicle_count_bikes;weather_condition;temperature;humidity;accident_reported;signal_status;
01/01/2024;03.19.00;4;144;2.165.115.110.842.490;816;23;5;Foggy;20.685.110.680.690.000;8.852.629.739.121.420;0;Red
01/01/2024;03.20.00;2;831;7.038.896.972.873.180;493;98;37;Sunny;3.404.944.136.835.310;823.288.115.915.325;0;Yellow
01/01/2024;03.21.00;3;882;6.510.633.038.234.550;865;21;40;Windy;2.807.252.518.619.440;8.170.891.056.875.440;0;Green
01/01/2024;03.22.00;1;159;33.721.664.564.021.800;540;99;35;Rainy;26.114.078.865.795.500;8.602.908.100.843.690;0;Yellow
01/01/2024;03.23.00;1;385;7.737.920.560.325.160;782;10;26;Cloudy;28.208.820.936.914.000;8.363.713.563.315.280;0;Red
01/01/2024;03.24.00;4;871;2.889.067.569.379.670;450;57;10;Rainy;21.952.425.470.455.500;7.657.689.984.109.750;0;Green
01/01/2024;03.25.00;3;287;607.729.956.280.345;863;45;4;Cloudy;2.263.066.194.504.180;7.309.636.992.970.960;0;Yellow
01/01/2024;03.26.00;5;430;3.349.341.300.895.470;317;28;16;Foggy;31.280.184.636.118.500;4.588.603.042.468.520;1;Green
01/01/2024;03.27.00;3;485;4.588.283.892.644.440;454;34;6;Windy;2.702.321.341.608.750;6.728.040.128.570.690;0;Green
01/01/2024;03.28.00;4;948;63.149.593.816.674.100;715;14;26;Sunny;3.243.108.312.979.100;6.128.931.730.235.330;0;Red
01/01/2024;03.29.00;4;532;537.994.785.219.828;710;59;46;Windy;32.270.668.839.356.700;8.171.664.549.485.940;0;Yellow
01/01/2024;03.30.00;3;986;456.501.098.796.867;217;94;14;Cloudy;3.441.225.085.110.620;5.950.275.440.940.430;0;Red
01/01/2024;03.31.00;4;951;39.580.305.855.919.200;147;41;45;Sunny;27.505.366.471.133.300;3.766.456.581.256.130;0;Yellow
01/01/2024;03.32.00;3;74;7.037.957.934.252.740;551;42;12;Windy;22.557.542.941.543.500;3.029.834.911.934.090;0;Yellow
01/01/2024;03.33.00;2;702;28.628.861.018.888.800;430;79;10;Sunny;14.157.792.505.227.000;7.067.238.722.811.990;0;Yellow
01/01/2024;03.34.00;3;166;45.806.172.591.788.000;859;73;44;Cloudy;27.634.513.991.185.400;6.299.450.322.762.960;0;Green
01/01/2024;03.35.00;3;531;7.422.545.430.650.850;84;48;25;Foggy;1.728.944.291.899.820;49.857.774.261.506.900;0;Green
01/01/2024;03.36.00;4;441;7.075.097.302.759.800;713;63;21;Foggy;1.707.368.920.093.320;4.013.832.900.227.340;0;Red
01/01/2024;03.37.00;4;966;44.056.505.748.382.800;260;31;27;Windy;15.957.194.411.201.700;5.800.291.934.423.410;0;Yellow
01/01/2024;03.38.00;1;586;657.865.018.160.785;388;63;23;Rainy;31.878.051.433.786.200;3.601.718.834.873.430;1;Yellow
01/01/2024;03.39.00;1;128;6.938.964.984.253.150;555;1;28;Cloudy;31.699.111.167.053.900;5.016.650.935.326.850;0;Green
01/01/2024;03.40.00;2;629;7.333.324.544.021.770;403;23;8;Windy;25.774.261.121.751.400;52.752.714.374.138.000;0;Yellow
01/01/2024;03.41.00;1;222;52.670.346.142.953.600;450;86;41;Windy;218.245.245.342.684;5.793.712.169.027.770;0;Red
01/01/2024;03.42.00;3;61;3.226.765.316.328.270;102;65;3;Foggy;26.802.861.502.469.900;5.799.724.508.033.080;0;Yellow
01/01/2024;03.43.00;4;849;353.185.445.902.359;850;37;48;Sunny;25.180.736.257.459.700;4.542.033.860.845.660;0;Yellow
01/01/2024;03.44.00;1;177;3.774.168.044.249.620;716;30;45;Cloudy;20.393.356.208.084.600;8.101.265.889.611.920;0;Green
01/01/2024;03.45.00;1;657;5.562.814.884.857.690;847;25;17;Sunny;19.490.771.687.140.800;51.332.610.375.404.700;0;Yellow
01/01/2024;03.46.00;2;141;21.968.577.447.716.500;630;28;42;Cloudy;19.569.857.703.633.700;43.775.238.533.550.900;0;Red
01/01/2024;03.47.00;2;702;581.625.481.267.981;593;66;15;Rainy;24.728.335.078.900.900;40.548.593.004.635.400;0;Red
01/01/2024;03.48.00;3;592;4.186.125.430.569.390;305;77;32;Foggy;26.191.733.903.020.600;4.935.470.367.020.010;0;Red
01/01/2024;03.49.00;4;895;3.771.450.814.937.850;553;24;28;Rainy;21.293.543.837.886.000;34.053.172.978.652.000;0;Red
01/01/2024;03.50.00;2;581;7.276.979.424.368.750;478;47;38;Windy;3.421.728.625.532.600;31.974.451.378.858.200;0;Green
01/01/2024;03.51.00;1;707;4.760.014.373.484.790;231;64;9;Foggy;12.096.142.950.112.000;6.630.853.180.817.200;0;Yellow
01/01/2024;03.52.00;4;877;2.570.318.273.196.150;145;52;8;Windy;18.676.175.648.844.400;671.488.281.629.514;0;Green
01/01/2024;03.53.00;4;496;6.960.480.608.157.480;432;66;30;Rainy;20.476.867.078.136.000;61.775.292.158.297.300;0;Red
01/01/2024;03.54.00;1;439;22.858.475.446.190.300;518;89;27;Cloudy;10.423.033.586.623.500;7.573.711.171.390.340;0;Yellow
01/01/2024;03.55.00;2;721;636.049.534.500.918;444;17;2;Windy;19.123.929.691.705.600;3.234.903.265.662.460;0;Green
01/01/2024;03.56.00;1;910;664.343.733.062.399;573;8;13;Sunny;16.842.747.929.321.000;8.615.838.649.256.800;0;Yellow
01/01/2024;03.57.00;4;92;4.115.615.635.573.140;629;37;24;Cloudy;22.650.906.755.687.000;3.570.390.739.542.360;0;Red
01/01/2024;03.58.00;5;303;694.872.713.766.672;562;86;14;Cloudy;18.410.263.679.581.700;704.413.796.636.156;0;Red
01/01/2024;03.59.00;5;179;50.939.564.351.387.200;177;20;1;Rainy;28.154.553.373.661.500;3.800.379.533.644.850;0;Yellow
01/01/2024;04.00.00;3;109;47.797.619.196.367.800;131;64;23;Rainy;22.748.312.385.191.200;8.279.432.599.846.750;0;Yellow
01/01/2024;04.01.00;1;712;22.724.196.888.121.500;421;20;13;Foggy;1.324.405.583.740.660;6.064.279.721.670.180;0;Red
01/01/2024;04.02.00;1;516;37.401.751.618.934.300;778;26;47;Foggy;2.875.153.310.360.860;3.493.761.246.107.850;0;Green
01/01/2024;04.03.00;3;336;7.586.059.825.311.790;141;69;6;Sunny;12.480.722.402.066.900;6.700.344.676.200.440;0;Red
01/01/2024;04.04.00;3;566;4.350.943.779.701;292;43;35;Cloudy;30.976.229.201.983.900;305.465.966.329.321;0;Yellow
01/01/2024;04.05.00;3;516;528.020.312.334.061;313;99;49;Sunny;33.285.554.852.155.400;7.656.133.070.641.460;0;Green
01/01/2024;04.06.00;4;979;51.921.300.739.055.100;417;27;23;Sunny;1.806.113.225.462.130;690.350.991.987.674;0;Red
01/01/2024;04.07.00;1;827;554.258.653.893.616;490;44;26;Rainy;33.153.565.831.573.200;42.757.484.961.810.400;0;Yellow
01/01/2024;04.08.00;4;394;23.679.857.338.596.900;226;16;36;Sunny;29.825.203.978.063.400;5.248.505.497.056.560;0;Yellow
01/01/2024;04.09.00;3;691;417.305.752.879.237;129;39;37;Sunny;3.306.089.027.509.420;30.468.401.669.333.400;1;Yellow
01/01/2024;04.10.00;1;431;6.338.769.643.295.320;459;2;29;Windy;26.656.753.423.021.100;716.210.288.982.723;0;Green
01/01/2024;04.11.00;4;828;3.203.361.506.437.890;297;75;26;Foggy;15.891.100.985.535.500;4.936.008.825.058.310;0;Green
01/01/2024;04.12.00;4;739;32.214.702.652.781.600;587;75;38;Foggy;32.363.080.922.774.300;6.429.533.491.780.310;0;Green
01/01/2024;04.13.00;3;302;20.605.436.401.341.400;588;65;14;Cloudy;14.606.626.904.268.500;8.740.365.767.486.770;0;Green
01/01/2024;04.14.00;1;976;4.624.891.559.649.250;501;45;25;Foggy;15.326.513.775.438.300;479.680.027.768.551;0;Yellow
01/01/2024;04.15.00;3;105;7.296.406.284.040.530;822;85;0;Cloudy;16.776.574.753.509.000;894.142.730.452.391;0;Yellow
01/01/2024;04.16.00;1;512;2.311.405.661.523.850;133;86;3;Windy;17.606.157.787.164.600;6.796.370.316.045.390;0;Green
01/01/2024;04.17.00;5;506;31.467.122.569.760.100;839;29;28;Foggy;22.861.991.053.275.700;44.525.319.977.130.200;0;Green
01/01/2024;04.18.00;2;132;38.605.072.300.565.300;872;68;0;Windy;278.364.340.108.511;5.620.667.298.127.540;0;Yellow
01/01/2024;04.19.00;2;954;63.903.484.193.852.700;496;8;42;Foggy;33.155.204.360.017.000;7.442.718.734.301.530;0;Red
01/01/2024;04.20.00;2;148;5.843.813.556.815.510;729;84;49;Foggy;12.210.939.683.387.500;5.678.867.446.098.480;0;Red
01/01/2024;04.21.00;3;198;449.566.342.749.113;340;10;45;Windy;338.592.340.557.059;34.110.454.040.493.100;0;Yellow
01/01/2024;04.22.00;5;378;6.554.413.635.550.250;198;68;21;Sunny;3.303.307.417.742.030;4.011.621.968.295.250;0;Green
01/01/2024;04.23.00;1;205;5.657.786.069.941.410;238;98;10;Sunny;11.349.982.304.525.900;7.747.786.474.703.670;0;Green
01/01/2024;04.24.00;4;239;7.376.244.797.943.310;808;90;9;Sunny;19.008.028.442.289.000;6.890.238.454.308.360;0;Yellow
01/01/2024;04.25.00;1;543;6.908.160.494.832.150;547;65;16;Sunny;30.328.584.757.483.400;6.418.952.863.992.800;0;Red
01/01/2024;04.26.00;4;932;3.516.881.636.535.200;511;87;35;Foggy;25.289.413.636.985.000;40.057.318.245.324.000;0;Yellow
01/01/2024;04.27.00;1;312;36.286.314.658.052.000;80;30;46;Rainy;2.947.734.858.454.420;8.026.544.672.102.030;0;Yellow
01/01/2024;04.28.00;5;129;2.752.138.854.754.310;73;32;25;Windy;27.975.833.469.747.100;87.644.406.575.175;0;Yellow
01/01/2024;04.29.00;4;449;4.021.788.354.304.730;699;38;47;Rainy;2.241.925.282.817.900;3.245.322.584.944.010;0;Green
01/01/2024;04.30.00;3;813;7.997.263.512.314.560;557;93;20;Rainy;11.030.451.148.792.400;34.681.912.239.231.300;0;Green
01/01/2024;04.31.00;1;658;44.345.070.116.903.600;867;45;12;Cloudy;24.606.705.051.612.500;8.308.347.019.887.380;0;Green
01/01/2024;04.32.00;1;309;3.322.930.608.134.630;84;36;8;Sunny;11.214.166.326.482.300;7.893.313.524.192.760;0;Red
01/01/2024;04.33.00;4;821;6.574.897.306.853.310;631;91;10;Foggy;25.093.167.938.378.200;6.707.606.733.067.760;0;Yellow
01/01/2024;04.34.00;3;664;5.254.826.020.775.930;605;59;10;Sunny;30.010.271.562.341.900;8.669.791.253.916.820;0;Yellow
01/01/2024;04.35.00;3;601;2.897.608.697.161.710;723;30;5;Sunny;24.624.793.717.547.900;6.878.583.467.952.010;0;Red
01/01/2024;04.36.00;5;834;4.284.138.086.965.190;190;10;0;Rainy;3.492.554.511.404.240;429.591.165.437.702;0;Green
01/01/2024;04.37.00;3;150;448.681.829.323.606;292;86;5;Cloudy;2.139.666.250.451.080;7.371.853.942.301.400;0;Yellow
01/01/2024;04.38.00;3;408;6.522.978.203.415.310;718;1;12;Sunny;28.720.686.590.099.600;6.874.262.068.473.820;0;Red
01/01/2024;04.39.00;3;429;21.240.282.133.514.200;554;26;21;Windy;26.680.332.293.547.600;8.914.468.212.060.170;0;Green
01/01/2024;04.40.00;2;869;36.141.178.807.898.600;410;98;30;Windy;34.785.792.288.952.100;4.283.374.418.248.750;0;Green
01/01/2024;04.41.00;5;270;51.055.778.078.931.300;712;1;21;Sunny;27.830.475.126.927.600;6.587.309.618.175.590;0;Yellow
01/01/2024;04.42.00;1;869;361.308.045.471.706;346;20;36;Rainy;14.100.768.286.484.700;7.681.005.133.350.730;0;Green
01/01/2024;04.43.00;4;469;5.770.604.284.513.990;127;57;46;Rainy;3.388.794.266.043.100;5.033.898.536.029.020;1;Red
01/01/2024;04.44.00;1;173;4.891.204.875.647.690;866;4;26;Foggy;26.694.430.661.144.000;5.278.077.498.589.420;0;Green
01/01/2024;04.45.00;5;471;4.170.261.529.157.480;181;51;49;Cloudy;11.483.455.770.159.700;8.327.411.029.969.920;0;Yellow
01/01/2024;04.46.00;4;280;7.695.251.761.223.070;833;44;13;Rainy;26.439.207.644.615.300;5.425.169.277.653.280;0;Red
01/01/2024;04.47.00;5;739;57.929.569.951.187.400;471;84;46;Foggy;32.077.985.166.869.300;6.748.397.111.373.680;0;Green
01/01/2024;04.48.00;3;112;27.796.482.336.076.400;225;92;4;Windy;24.426.046.549.750.600;8.335.428.825.160.950;0;Green
01/01/2024;04.49.00;4;534;5.360.550.184.660.370;609;19;35;Windy;1.885.049.095.080.020;4.258.959.498.543.360;0;Green
01/01/2024;04.50.00;3;677;6.684.391.119.205.400;35;60;31;Windy;30.522.740.851.765.400;8.891.263.778.115.630;0;Red
01/01/2024;04.51.00;1;752;6.250.938.184.956.780;346;37;33;Sunny;29.562.800.205.145.700;7.211.721.203.821.950;0;Green
01/01/2024;04.52.00;1;623;3.032.535.375.771.550;627;19;6;Cloudy;2.360.455.385.578.250;59.767.301.648.486.600;0;Yellow
01/01/2024;04.53.00;4;817;783.451.999.424.062;678;24;41;Foggy;1.385.904.424.739.750;5.585.523.386.105.980;0;Red
01/01/2024;04.54.00;4;532;4.692.881.874.479.630;21;1;47;Cloudy;16.274.662.138.079.500;8.726.187.693.309.020;0;Red
01/01/2024;04.55.00;5;568;29.541.500.224.415.600;29;31;9;Sunny;28.462.099.304.652.600;4.234.348.965.177.990;0;Green
01/01/2024;04.56.00;5;204;30.811.745.247.688.800;453;25;49;Foggy;30.152.054.134.873.100;4.870.099.541.075.760;0;Red
01/01/2024;04.57.00;3;141;2.589.409.953.134.480;144;69;16;Foggy;16.981.631.951.024.700;4.846.756.533.287.540;0;Yellow
01/01/2024;04.58.00;4;575;6.821.108.650.609.600;100;40;29;Rainy;19.199.626.929.669.600;473.403.800.840.678;0;Red
01/01/2024;04.59.00;1;504;27.321.829.659.310.900;504;66;20;Cloudy;11.940.797.131.244.800;5.811.228.271.294.130;0;Yellow
01/01/2024;05.00.00;5;790;27.507.515.428.504.800;671;96;12;Cloudy;27.836.548.709.162.400;8.935.075.399.606.990;0;Green
01/01/2024;05.01.00;5;647;7.102.829.688.565.020;857;0;0;Rainy;10.089.438.615.000.700;8.332.720.600.297.300;0;Red
01/01/2024;05.02.00;1;694;4.067.624.506.685.350;169;50;0;Windy;11.163.538.030.476.700;4.967.697.409.928.910;0;Yellow
01/01/2024;05.03.00;5;559;21.851.474.258.484.300;819;4;46;Sunny;10.108.601.694.602.200;5.537.220.694.380.820;0;Green
01/01/2024;05.04.00;3;232;23.113.717.971.104.600;892;12;32;Cloudy;2.613.298.958.344.040;7.016.884.478.315.580;0;Yellow
01/01/2024;05.05.00;4;435;28.530.226.802.233.700;359;18;37;Rainy;20.434.678.192.513.600;31.029.100.841.796.800;0;Red
01/01/2024;05.06.00;1;623;32.803.600.878.541.300;148;11;24;Foggy;17.438.669.033.583.200;7.920.921.952.113.880;0;Red
01/01/2024;05.07.00;4;780;59.908.771.654.304.300;457;47;25;Rainy;3.281.752.525.892.770;8.278.788.343.871.510;0;Yellow
01/01/2024;05.08.00;5;454;29.439.576.800.109.600;770;24;12;Windy;14.820.069.866.915.100;8.143.202.005.947.200;0;Green
01/01/2024;05.09.00;5;295;2.713.246.347.062.430;520;56;27;Sunny;19.734.200.259.535.000;5.250.326.321.313.210;0;Green
01/01/2024;05.10.00;1;791;6.588.314.848.857.670;77;34;32;Windy;3.350.779.502.319.370;5.771.997.044.185.240;0;Green
01/01/2024;05.11.00;3;640;60.263.317.031.594.800;217;75;36;Foggy;2.067.766.407.092.600;3.074.329.931.422.530;0;Green
01/01/2024;05.12.00;2;710;4.611.945.328.731.410;230;93;40;Foggy;23.867.342.141.176.400;53.963.720.882.613.000;0;Yellow
01/01/2024;05.13.00;1;699;5.295.858.628.880.620;64;4;29;Foggy;1.200.842.166.423.710;5.762.560.934.199.600;0;Red
01/01/2024;05.14.00;2;520;3.871.904.121.958.510;116;97;48;Foggy;29.754.159.672.336.500;8.441.845.758.410.870;0;Yellow
01/01/2024;05.15.00;2;875;4.895.002.521.412.160;298;21;47;Rainy;20.568.969.427.205.900;8.363.926.042.543.480;0;Red
01/01/2024;05.16.00;3;937;5.040.035.893.896.470;554;76;7;Foggy;30.012.878.114.962.000;8.796.582.384.527.450;0;Red
01/01/2024;05.17.00;2;472;43.234.236.270.685.700;429;56;48;Foggy;16.344.941.063.899.800;8.310.629.910.543.120;1;Yellow
01/01/2024;05.18.00;2;950;7.439.433.264.032.970;480;46;46;Rainy;2.056.196.876.403.520;30.492.042.565.658.700;0;Yellow
01/01/2024;05.19.00;3;114;20.963.711.898.860.300;410;53;0;Foggy;29.663.723.409.125.200;6.848.765.113.993.310;0;Green
01/01/2024;05.20.00;2;62;6.693.027.578.547.470;866;2;11;Windy;3.434.694.417.609.090;3.409.426.098.618.240;0;Red
01/01/2024;05.21.00;2;262;2.746.296.987.447.940;63;52;4;Windy;11.490.638.109.681.700;4.635.565.718.279.910;0;Green
01/01/2024;05.22.00;2;291;6.785.284.163.223.190;46;83;23;Cloudy;30.311.404.435.472.600;6.469.845.776.823.480;0;Green
01/01/2024;05.23.00;1;542;56.954.714.940.603.200;813;30;5;Windy;17.517.226.690.677.700;7.203.682.910.445.230;0;Yellow
01/01/2024;05.24.00;1;262;7.059.668.545.618.410;116;68;24;Sunny;23.768.582.022.276.800;6.927.792.155.502.570;0;Green
01/01/2024;05.25.00;1;742;25.850.859.538.453.800;567;87;0;Sunny;17.252.306.623.768.600;32.943.502.044.518.500;0;Green
01/01/2024;05.26.00;3;387;53.538.838.045.986.400;640;32;24;Sunny;25.336.136.814.199.700;3.621.623.217.417.310;0;Green
01/01/2024;05.27.00;5;222;50.065.272.815.731.800;586;71;0;Rainy;1.884.507.076.609.930;37.715.208.775.876.400;0;Yellow
01/01/2024;05.28.00;2;721;6.237.159.097.780.150;723;87;31;Windy;1.834.037.227.444.200;35.484.862.606.181.400;0;Green
01/01/2024;05.29.00;2;213;5.205.743.311.362.050;238;49;41;Sunny;10.948.457.823.398.300;4.069.406.539.615.930;0;Green
01/01/2024;05.30.00;3;514;52.444.074.027.986.200;204;83;41;Cloudy;13.674.010.147.595.200;7.130.926.747.869.350;0;Yellow
01/01/2024;05.31.00;2;546;4.577.575.661.456.380;88;15;2;Rainy;32.926.954.971.636.900;7.985.023.506.954.910;0;Yellow
01/01/2024;05.32.00;1;749;3.853.006.544.044.040;848;75;48;Cloudy;3.495.693.572.183.110;5.452.883.340.440.460;0;Yellow
01/01/2024;05.33.00;5;444;48.935.861.675.131.500;149;76;18;Windy;2.951.301.439.674.010;7.156.689.038.570.060;0;Red
01/01/2024;05.34.00;4;752;27.109.541.526.104.000;586;38;42;Foggy;1.717.031.561.933.710;4.200.097.567.594.950;0;Yellow
01/01/2024;05.35.00;2;966;7.769.080.033.898.500;628;88;28;Cloudy;20.061.128.461.089.800;8.839.680.909.800.440;0;Red
01/01/2024;05.36.00;1;357;628.646.458.175.959;867;45;49;Foggy;28.487.586.372.652.000;509.998.513.714.571;0;Yellow
01/01/2024;05.37.00;4;817;771.480.270.012.708;618;95;1;Rainy;3.421.283.892.207.990;807.520.143.722.901;1;Yellow
01/01/2024;05.38.00;5;232;33.603.642.939.797.700;825;87;8;Cloudy;2.138.677.926.823.410;8.672.198.235.776.320;0;Yellow
01/01/2024;05.39.00;4;678;7.276.046.121.059.160;650;46;16;Cloudy;30.738.060.382.209.300;8.188.283.777.251.810;0;Red
01/01/2024;05.40.00;1;843;685.273.990.738.123;739;43;45;Rainy;3.437.672.306.496.790;3.402.405.909.241.730;0;Green
01/01/2024;05.41.00;4;559;6.062.914.474.746.040;353;8;35;Rainy;31.836.829.276.400.100;6.901.842.943.843.530;0;Yellow
01/01/2024;05.42.00;3;757;57.501.751.165.112.300;173;86;16;Sunny;15.678.743.669.283.100;3.720.544.239.429.300;0;Red
01/01/2024;05.43.00;4;595;389.929.799.160.722;566;49;48;Windy;10.200.796.596.890.500;30.339.780.031.547.800;0;Yellow
01/01/2024;05.44.00;2;613;6.898.464.709.790.180;98;76;11;Cloudy;2.230.204.263.471.030;33.107.006.636.584.000;0;Green
01/01/2024;05.45.00;2;673;5.009.092.768.878.400;598;59;19;Cloudy;2.328.402.079.238.160;8.496.895.178.682.340;0;Red
01/01/2024;05.46.00;3;813;24.253.494.553.477.100;874;95;49;Rainy;1.503.125.911.377.920;8.450.781.085.562.360;0;Yellow
01/01/2024;05.47.00;1;643;387.717.896.513.078;432;14;2;Rainy;1.711.685.979.867.040;4.354.946.326.584.200;0;Yellow
01/01/2024;05.48.00;2;793;7.611.782.591.271.960;565;35;42;Windy;29.128.829.021.213.600;62.823.672.887.917.500;0;Yellow
01/01/2024;05.49.00;5;276;7.104.081.563.629.070;628;62;49;Rainy;21.758.681.467.828.300;8.730.169.573.595.550;0;Green
01/01/2024;05.50.00;2;794;7.891.434.188.459.230;188;68;3;Foggy;17.933.852.090.006.400;59.802.367.781.805.700;0;Red
01/01/2024;05.51.00;2;782;5.767.960.295.624.580;700;85;16;Foggy;25.565.650.684.047.900;53.614.669.208.745.400;0;Yellow
01/01/2024;05.52.00;1;485;3.485.060.438.842.470;682;79;49;Foggy;26.318.993.899.403.100;58.994.921.642.677.400;0;Yellow
01/01/2024;05.53.00;4;974;29.768.902.980.611.800;602;40;36;Foggy;29.234.894.421.020.000;7.741.294.569.311.660;0;Red
01/01/2024;05.54.00;2;471;31.214.866.436.507.600;534;73;45;Windy;13.917.732.394.072.900;5.863.665.795.199.410;0;Green
01/01/2024;05.55.00;3;603;21.187.739.500.835.200;333;23;41;Cloudy;28.537.931.308.174.700;7.699.666.087.694.210;0;Green
01/01/2024;05.56.00;4;70;4.344.092.665.915.630;51;81;14;Foggy;24.985.709.802.760.400;5.590.184.673.845.590;0;Green
01/01/2024;05.57.00;5;603;31.485.660.829.972.500;306;48;32;Rainy;11.439.296.632.569.900;4.512.034.027.268.290;0;Green
01/01/2024;05.58.00;1;446;4.469.932.762.740.210;613;17;15;Foggy;29.436.140.706.335.200;4.958.836.378.911.720;0;Green
01/01/2024;05.59.00;5;674;7.609.966.591.032.590;62;6;10;Windy;1.957.700.703.332.960;34.669.407.878.229.900;0;Yellow
01/01/2024;06.00.00;4;154;458.324.125.704.314;636;3;19;Rainy;1.825.952.335.824.090;5.984.286.866.455.650;0;Yellow
01/01/2024;06.01.00;4;241;7.267.906.981.909.000;20;89;37;Foggy;21.201.878.789.540.800;3.888.665.549.334.130;0;Yellow
01/01/2024;06.02.00;4;66;5.633.028.599.695.250;592;68;23;Cloudy;1.865.437.693.265.320;7.869.282.038.008.390;0;Red
01/01/2024;06.03.00;5;169;34.827.893.279.683.500;289;59;15;Rainy;18.457.139.805.247.700;55.235.434.449.413.600;0;Green
01/01/2024;06.04.00;4;442;41.351.285.555.552.600;199;54;29;Rainy;3.020.194.169.251.560;7.590.013.943.950.330;0;Red
01/01/2024;06.05.00;5;474;25.035.172.149.285.700;755;15;33;Cloudy;13.112.631.359.142.300;87.267.625.652.318;1;Green
01/01/2024;06.06.00;4;178;4.000.775.561.576.060;537;98;0;Rainy;34.265.001.696.436.400;8.096.867.698.279.410;0;Green
01/01/2024;06.07.00;3;179;60.652.456.730.212.000;122;89;23;Foggy;23.873.291.109.358.500;8.708.782.078.474.910;0;Red
01/01/2024;06.08.00;4;621;2.432.666.557.576.610;29;81;23;Rainy;14.573.099.960.532.800;6.407.619.161.224.380;0;Yellow
01/01/2024;06.09.00;5;609;32.324.084.508.681.700;602;28;8;Foggy;13.280.387.073.292.100;3.991.946.603.883.250;0;Red
01/01/2024;06.10.00;2;78;42.886.462.484.798.600;109;22;21;Cloudy;24.787.738.303.374.500;8.612.375.725.102.200;0;Yellow
01/01/2024;06.11.00;4;146;7.892.297.222.095.770;245;13;11;Sunny;258.249.860.961.732;8.211.026.343.580.620;0;Green
01/01/2024;06.12.00;2;59;6.709.170.937.753.280;689;78;16;Cloudy;11.325.644.275.745.200;8.186.477.946.401.570;0;Yellow
01/01/2024;06.13.00;3;291;6.400.920.478.952.620;759;48;24;Foggy;16.075.047.853.219.600;7.159.646.564.452.310;0;Green
01/01/2024;06.14.00;1;875;2.697.145.739.152.670;145;32;27;Windy;29.886.548.030.536.600;6.749.497.573.116.470;0;Green
01/01/2024;06.15.00;3;281;668.597.536.168.995;228;24;14;Cloudy;11.240.615.693.588.100;3.088.343.351.167.980;0;Yellow
01/01/2024;06.16.00;4;838;671.161.286.909.609;116;20;29;Windy;31.377.216.597.650.900;7.488.324.414.528.690;0;Green
01/01/2024;06.17.00;2;333;56.066.161.737.459.600;93;16;26;Windy;26.454.061.913.158.300;3.549.210.704.896.830;0;Yellow
01/01/2024;06.18.00;2;764;794.217.069.199.023;646;22;21;Foggy;2.086.058.148.408.010;4.558.505.616.615.450;0;Red
01/01/2024;06.19.00;5;808;3.951.523.435.547.310;210;56;9;Foggy;18.660.821.224.272.800;6.308.941.772.108.020;0;Green
01/01/2024;06.20.00;2;851;764.763.468.945.111;701;80;30;Sunny;10.481.224.096.222.300;571.039.550.925.625;0;Green
01/01/2024;06.21.00;5;825;7.488.386.689.739.020;838;57;26;Rainy;30.630.373.643.796.000;3.094.646.338.628.670;0;Red
01/01/2024;06.22.00;1;775;20.688.839.584.962.600;735;13;11;Cloudy;13.568.046.349.213.400;7.943.910.350.710.270;0;Green
